GI number	Uniprot	log2FoldChange	Anova p-value	Description
194896432	B3NXV3	0.256339753259786	0.91	GG17658 [Drosophila erecta]
21355085	A0A0B4LGT4	-0.0443941193584534	0.8	GTPase indispensable for equal segregation of chromosomes [Drosophila melanogaster]
21355085	Q9VHV5	-0.0443941193584534	0.8	GTPase indispensable for equal segregation of chromosomes [Drosophila melanogaster]
259089570	C8VV58	0.267283878835152	0.08	GH03580p [Drosophila melanogaster]
21355187	Q9VCC0	-0.0868180676432901	0.81	CHORD [Drosophila melanogaster]
21355207	A0A0B4K7R1	-0.0106378134282741	0.74	spase 22/23-subunit, isoform A [Drosophila melanogaster]
21355207	Q9VCA9	-0.0106378134282741	0.74	spase 22/23-subunit, isoform A [Drosophila melanogaster]
281359545	Q59DP8	0.262534424875441	0.19	plasma membrane calcium ATPase, isoform N [Drosophila melanogaster]
21355217	Q9VC94	-0.10139071103566	0.85	CG5728 [Drosophila melanogaster]
21355225	Q9VC92	0.20820240254623	0.26	CG6432 [Drosophila melanogaster]
21355241	A0A1B2AJ92	-0.254397476730974	0.71	CG7603 [Drosophila melanogaster]
21355241	Q9VVH3	-0.254397476730974	0.71	CG7603 [Drosophila melanogaster]
320541587	E6EK15	0.263034405833794	0.21	plasma membrane calcium ATPase, isoform P [Drosophila melanogaster]
21355271	Q9VT15	0.810053005207859	0.34	CG3088 [Drosophila melanogaster]
21355283	Q9VT04	0.483594585909083	0.45	pathetic, isoform A [Drosophila melanogaster]
21355293	Q9VCI7	0.108699712122303	0.63	Ran binding protein 3, isoform A [Drosophila melanogaster]
21355305	Q9VCJ4	0.0733041319777348	0.68	CG31148 [Drosophila melanogaster]
21355319	Q9VRJ4	0.290779396316698	0.44	CG10672 [Drosophila melanogaster]
442631429	M9PEZ7	-0.264885201521735	0.35	CG14168, isoform E [Drosophila melanogaster]
21355331	Q9VSZ1	0.0734210694693693	0.79	CG3529, isoform B [Drosophila melanogaster]
21355333	Q9VTZ7	1.23206265488199	0.61	CG4069 [Drosophila melanogaster]
1359614	P52486	-0.252766070379967	0.46	ubiquitin conjugating enzyme [Drosophila melanogaster]
21355389	A0A126BEE6	-0.424921530187242	0.25	CG8223 [Drosophila melanogaster]
21355389	Q9I7K6	-0.424921530187242	0.25	CG8223 [Drosophila melanogaster]
21355399	Q9VCJ8	0.387310987236927	0.2	Spatzle-Processing enzyme [Drosophila melanogaster]
21355401	A0A0B4LF54	0.840843045264557	0.24	cytochrome P450-6a17 [Drosophila melanogaster]
21355401	Q9V770	0.840843045264557	0.24	cytochrome P450-6a17 [Drosophila melanogaster]
5107100	P08171	0.244851871868721	0.12	esterase 6 [Drosophila melanogaster]
21355443	E2QCZ9	-0.181112682074771	0.47	CG1129, isoform A [Drosophila melanogaster]
21355443	Q7JZB4	-0.181112682074771	0.47	CG1129, isoform A [Drosophila melanogaster]
21355475	A0A0B4KG41	-0.00473791900666307	0.84	CG10326, isoform A [Drosophila melanogaster]
21355475	Q9VES1	-0.00473791900666307	0.84	CG10326, isoform A [Drosophila melanogaster]
21355477	Q95T98	0.256775415362111	0.31	CG31523, isoform A [Drosophila melanogaster]
21355533	Q9VT61	-0.410189310621102	0.33	CG8108, isoform B [Drosophila melanogaster]
5911472	Q9U5W6	0.255694396487276	0.48	microtubule associated protein [Drosophila melanogaster]
16768432	Q95SA6	-0.251872299546494	0.25	GM04535p [Drosophila melanogaster]
17136324	G3M3A2	-0.253756592245783	0.27	ribosomal protein S3 [Drosophila melanogaster]
17136324	Q06559	-0.253756592245783	0.27	ribosomal protein S3 [Drosophila melanogaster]
17136832	Q03334	-0.253962500337318	0.33	ribosomal protein S13, isoform A [Drosophila melanogaster]
17136832	X2J950	-0.253962500337318	0.33	ribosomal protein S13, isoform A [Drosophila melanogaster]
21355605	Q9XZ16	1.6056963707346	0.77	Ubiquitin-like domain-containing C-terminal domain phosphatase 1 [Drosophila melanogaster]
21355625	Q9VN73	1.22892039609331	0.1	CG1124 [Drosophila melanogaster]
17137288	Q94523	0.252484486492884	0.1	succinate dehydrogenase A, isoform A [Drosophila melanogaster]
21355657	Q961R9	0.140921584943988	0.79	CG6126 [Drosophila melanogaster]
17137300	A0A0B4LEY6	-0.254005440032668	0.2	nascent polypeptide associated complex protein alpha subunit, isoform B [Drosophila melanogaster]
17137300	Q94518	-0.254005440032668	0.2	nascent polypeptide associated complex protein alpha subunit, isoform B [Drosophila melanogaster]
17647429	O61604	-0.244569212181123	0.68	fimbrin, isoform A [Drosophila melanogaster]
19921944	Q7KN97	0.252315244431764	0.13	CG1516, isoform E [Drosophila melanogaster]
19922916	Q9W141	-0.245112497836531	0.44	CG4692, isoform B [Drosophila melanogaster]
21355797	Q9VSK4	0.0606263589515006	0.57	CG6983 [Drosophila melanogaster]
21355857	Q9VHD3	-0.749049350502304	0.1	glutathione S transferase Z1 [Drosophila melanogaster]
21355865	Q9VHC3	0.0433925955133807	0.86	blistery, isoform A [Drosophila melanogaster]
21357041	Q9VNF3	-0.248161129352264	0.66	CG12171 [Drosophila melanogaster]
21355877	Q9VD66	-0.997117491466879	0.00927	female-specific independent of transformer [Drosophila melanogaster]
21355883	Q9VPD3	0.584442933592291	0.43	CG4825, isoform A [Drosophila melanogaster]
21355903	Q9VHB8	0.701404408943261	0.18	CG8199 [Drosophila melanogaster]
21355911	Q9VHA8	-0.0655471414051135	0.86	P58IPK [Drosophila melanogaster]
24645515	A0A0C4DHE8	-0.259386628818649	0.36	ribosomal protein S29, isoform A [Drosophila melanogaster]
24645515	Q9VH69	-0.259386628818649	0.36	ribosomal protein S29, isoform A [Drosophila melanogaster]
21355923	Q9VZG2	-0.596935142387232	0.23	cuticular protein 64Aa [Drosophila melanogaster]
21355925	Q9VTB0	-0.451310668753818	0.14	CG8003, isoform A [Drosophila melanogaster]
21355963	Q9V7Y2	-0.493547674722469	0.51	Sphingosine-1-phosphate lyase, isoform A [Drosophila melanogaster]
21355973	Q9VSH4	0.750021746991653	0.24	CG7185, isoform A [Drosophila melanogaster]
21355991	Q9VSH3	0.15488608705024	0.84	Bax Inhibitor-1, isoform A [Drosophila melanogaster]
21355997	Q9VDH3	1.12818280869083	0.06	CG10830 [Drosophila melanogaster]
21356001	Q9VKM3	-0.471490767608024	0.02	lethal (2) 06225, isoform A [Drosophila melanogaster]
21356023	Q9VU34	0.234209200293337	0.55	MICAL-like [Drosophila melanogaster]
24646159	Q9VGF1	-0.252542032016152	0.11	CG3397 [Drosophila melanogaster]
21356061	Q9VH77	0.0786098346963665	0.81	CG8417 [Drosophila melanogaster]
24647046	A0A0B4KGP8	0.242200902416628	0.26	eukaryotic initiation factor 2gamma, isoform B [Drosophila melanogaster]
24647046	Q24208	0.242200902416628	0.26	eukaryotic initiation factor 2gamma, isoform B [Drosophila melanogaster]
28571493	Q9VN13	0.251872299546494	0.3	CG11739, isoform C [Drosophila melanogaster]
21356111	Q9VC06	-0.525941530359964	0.16	CG11771 [Drosophila melanogaster]
10959	P35415	0.238786859587116	0.14	paramyosin [Drosophila melanogaster]
158709	P19334	0.242678046684625	0.38	trp protein [Drosophila melanogaster]
311997	Q02748	-0.228268987673117	0.22	eukaryotic translation initiation factor 4A (eIF-4A) [Drosophila melanogaster]
21356175	Q9VH02	1.80660671805378	0.11	CG6293, isoform A [Drosophila melanogaster]
6851385	Q9VV36	-0.234863733142633	0.59	retinin [Drosophila melanogaster]
17137262	M9PCE8	-0.234569641686769	0.22	Angiotensin-converting enzyme-related, isoform A [Drosophila melanogaster]
17137262	Q9VLJ6	-0.234569641686769	0.22	Angiotensin-converting enzyme-related, isoform A [Drosophila melanogaster]
21356285	Q9VNP7	-0.38189558899292	0.46	slimfast, isoform C [Drosophila melanogaster]
21356291	Q9VBU6	-0.0629463447058359	0.93	CG11857 [Drosophila melanogaster]
21356299	Q9VNP8	-0.122012314523644	0.92	Ssl1, isoform A [Drosophila melanogaster]
21356311	Q9VP77	-1.54889059016722	0.06	CG10565, isoform A [Drosophila melanogaster]
17137540	Q9VPN5	0.246437895303099	0.31	Hsp70/Hsp90 organizing protein homolog [Drosophila melanogaster]
21356345	Q9Y114	-0.0965190597160515	0.83	CG8042 [Drosophila melanogaster]
17648125	Q9VL70	0.240051087832955	0.11	yippee interacting protein 2 [Drosophila melanogaster]
17737397	Q9V447	0.239494849027161	0.33	kruppel homolog 2, isoform A [Drosophila melanogaster]
17737397	X2J4W8	0.239494849027161	0.33	kruppel homolog 2, isoform A [Drosophila melanogaster]
17737663	O18338	0.232727922927343	0.39	Rab8, isoform A [Drosophila melanogaster]
17737777	Q9VNE2	-0.241585986569759	0.28	extra bases, isoform G [Drosophila melanogaster]
21356415	Q9VPH6	-0.0120046226192556	0.55	CG5618, isoform A [Drosophila melanogaster]
19921244	Q9VJZ4	-0.240416103171775	0.21	CG9306 [Drosophila melanogaster]
20129729	A1Z6N5	0.244438723578281	0.79	CG3270 [Drosophila melanogaster]
21356443	Q9Y171	1.98156597456895	0.09	CG6404, isoform B [Drosophila melanogaster]
21357797	Q9VFC7	-0.226275855823676	0.45	myofilin, isoform B [Drosophila melanogaster]
24586016	A1Z6L9	0.23566102249196	0.37	Trap1, isoform A [Drosophila melanogaster]
21356481	Q9VN91	0.104969559601542	0.71	retinophilin [Drosophila melanogaster]
24641071	A4V488	-0.238918318427327	0.21	raspberry, isoform A [Drosophila melanogaster]
24641071	Q07152	-0.238918318427327	0.21	raspberry, isoform A [Drosophila melanogaster]
24645384	Q9VHC7	-0.237423762154756	0.65	rumpelstiltskin, isoform A [Drosophila melanogaster]
21356575	Q9VU95	0.132103536007345	0.68	CG8745 [Drosophila melanogaster]
24649014	O62530	0.231490623632912	0.4	AP-50, isoform A [Drosophila melanogaster]
21356599	Q9VV99	-0.370073611215068	0.05	CG13025, isoform A [Drosophila melanogaster]
21356627	Q9VGL0	-0.401666735910385	0.21	CG14712 [Drosophila melanogaster]
21356685	Q9VE01	0.941847307983431	0.29	Cyp12a5 [Drosophila melanogaster]
21356723	Q7K3W4	1.76982707129802	0.00567	quasimodo [Drosophila melanogaster]
21356731	Q9VBQ5	-0.289506617194985	0.25	CG5112 [Drosophila melanogaster]
21356733	Q9VBQ4	-0.341450653152181	0.2	CG5107 [Drosophila melanogaster]
38047743	Q6XIS8	0.233924817204073	0.4	similar to Drosophila melanogaster Mhc, partial [Drosophila yakuba]
21356765	Q9VS47	-0.0899421253127984	0.97	CG8602, isoform A [Drosophila melanogaster]
40882479	Q6NND1	0.237969068451886	0.2	RE68639p [Drosophila melanogaster]
21356787	Q9VGF5	0.113062664486636	0.65	transport and golgi organization 9 [Drosophila melanogaster]
162944958	A9UNE3	0.239650410757387	0.31	TA01584p [Drosophila melanogaster]
201065557	B5RIJ9	-0.241438177026994	0.1	FI02875p [Drosophila melanogaster]
21356863	Q95TZ4	2.34167933008668	0.25	CG14740 [Drosophila melanogaster]
221379660	Q7KSF4	0.232411177161439	0.27	cheerio, isoform G [Drosophila melanogaster]
21356905	Q9VNC0	-0.0754945817251672	0.75	CG12162, isoform A [Drosophila melanogaster]
21356931	Q9VV87	0.347484727633105	0.18	baldspot, isoform A [Drosophila melanogaster]
21356979	Q9V9U3	-0.643386481096383	0.26	CG1910, isoform A [Drosophila melanogaster]
313661527	E4NKL2	-0.236067358233524	0.35	AT09325p [Drosophila melanogaster]
15292445	Q960H1	0.230297619421794	0.33	LP12301p [Drosophila melanogaster]
17737369	O15971	0.231591358182913	0.42	Rab10 [Drosophila melanogaster]
18859989	Q9VXR5	0.222059427672906	0.49	CG9281, isoform B [Drosophila melanogaster]
19920346	Q9VWG1	0.226852069527148	0.46	CG14207, isoform A [Drosophila melanogaster]
19920472	Q9VPR1	0.223832955695663	0.09	CG2789 [Drosophila melanogaster]
21357105	Q9VNC1	1.37625040499873	0.06	mitochondrial ribosomal protein L44 [Drosophila melanogaster]
21357109	Q9VG73	-0.36888609450277	0.09	CG5641 [Drosophila melanogaster]
21357159	Q9V9W4	0.718713889609984	0.06	CG1774 [Drosophila melanogaster]
20129257	Q9VMI5	-0.227410496103073	0.3	CG9135, isoform A [Drosophila melanogaster]
21357171	Q9VG69	0.596889153852852	0.52	CG5844 [Drosophila melanogaster]
21357195	Q9VZS1	0.127440293529805	0.69	CG17746, isoform A [Drosophila melanogaster]
21357207	Q9VV41	0.135781851846496	0.86	CG4933 [Drosophila melanogaster]
21356425	Q9Y112	0.224302011345079	0.17	CG10863 [Drosophila melanogaster]
21357215	Q9VV49	1.61787712319389	0.07	CG4753, isoform B [Drosophila melanogaster]
21357223	Q9VV60	0.11440155229344	0.92	Tyrosyl-tRNA synthetase [Drosophila melanogaster]
21357161	Q9V9W3	0.225953753781505	0.56	ribosomal protein L6, isoform B [Drosophila melanogaster]
21357287	Q9VG44	0.601123509556254	0.53	CG6225, isoform A [Drosophila melanogaster]
21357311	Q9VNI4	-1.12637728576956	0.17	CG2046 [Drosophila melanogaster]
21357721	Q9VB05	0.222392421336448	0.25	ALG-2 interacting protein X [Drosophila melanogaster]
24581168	Q9VQE0	-0.225849485500144	0.18	dynamin related protein 1, isoform A [Drosophila melanogaster]
21357365	Q9VB81	-0.147146939340412	0.8	cuticular protein 97Eb [Drosophila melanogaster]
21357405	Q9VG08	-0.551039549431649	0.32	yellow-f2 [Drosophila melanogaster]
21357415	Q9VW26	0.764979970335803	0.11	ornithine aminotransferase precursor [Drosophila melanogaster]
21357419	Q9VG04	-0.138706270831592	0.34	CG8031 [Drosophila melanogaster]
21357455	Q9VF82	-0.385290155884792	0.41	CG6196 [Drosophila melanogaster]
21357465	Q9VW19	0.704799321207867	0.26	CG9372 [Drosophila melanogaster]
24582809	Q9VLM8	0.228268987673117	0.22	Alanyl-tRNA synthetase, isoform A [Drosophila melanogaster]
24582809	T2FFB7	0.228268987673117	0.22	Alanyl-tRNA synthetase, isoform A [Drosophila melanogaster]
21357525	Q9VW12	-0.266645659386173	0.41	CG9231 [Drosophila melanogaster]
21357525	X2JGV8	-0.266645659386173	0.41	CG9231 [Drosophila melanogaster]
24657023	Q9VZL3	-0.234011504603281	0.43	Sc2 [Drosophila melanogaster]
25009742	Q8IHE3	-0.22097034626725	0.25	AT09326p [Drosophila melanogaster]
45550423	H8F4T6	-0.223648577306873	0.19	CG16935 [Drosophila melanogaster]
45550423	Q9V6U9	-0.223648577306873	0.19	CG16935 [Drosophila melanogaster]
161076460	A8DY81	0.222956966458459	0.27	Not1, isoform C [Drosophila melanogaster]
21357653	Q9VB23	0.124138294374522	0.63	widerborst, isoform C [Drosophila melanogaster]
21357667	A0A0B4KI38	0.000861279944020072	0.95	CG11334, isoform B [Drosophila melanogaster]
21357667	Q9V9X4	0.000861279944020072	0.95	CG11334, isoform B [Drosophila melanogaster]
21357673	Q9VB10	-0.0269670476002693	0.78	CG5590 [Drosophila melanogaster]
21357701	Q9VGT3	0.503796387289502	0.64	Ugt86Da [Drosophila melanogaster]
218506039	B7FNQ3	-0.230228260750552	0.44	RE33133p [Drosophila melanogaster]
259013617	C8VV34	0.220174596086629	0.28	AT31327p [Drosophila melanogaster]
21357745	Q9VAW3	-0.189477798863713	0.53	Glutamine:fructose-6-phosphate aminotransferase 2 [Drosophila melanogaster]
21357759	Q9VVW8	0.42456355192985	0.33	CG10424 [Drosophila melanogaster]
442631647	M9PF91	-0.229481846122767	0.16	superoxide dismutase, isoform D [Drosophila melanogaster]
21357833	Q9VFE7	0.20040341756339	0.68	CG7262 [Drosophila melanogaster]
158763	Q7JPZ3	-0.217792353538363	0.2	ubiquitin, partial [Drosophila melanogaster]
1304682	P12646	0.217230716220669	0.27	glucose-6-phosphate 1-dehydrogenase [Drosophila melanogaster]
2546937	NA	0.220446777021478	0.37	muscle myosin heavy chain [Drosophila melanogaster]
21357907	Q9VF20	0.199308808223407	0.5	heavy metal tolerance factor 1 [Drosophila melanogaster]
6063416	Q9U916	0.220790316739946	0.32	calreticulin [Drosophila melanogaster]
21357935	Q9VVS6	-0.348702168772383	0.44	Aut1 [Drosophila melanogaster]
17136292	Q00174	0.212729323985728	0.49	laminin A [Drosophila melanogaster]
21357969	Q9VD48	-0.56914325358165	0.13	CG5791, isoform A [Drosophila melanogaster]
17136574	P15357	-0.211407380642645	0.24	ribosomal protein S27A [Drosophila melanogaster]
17136574	Q8IGR0	-0.211407380642645	0.24	ribosomal protein S27A [Drosophila melanogaster]
21358061	M9PC96	-1.01768570313627	0.32	RhoGAP68F, isoform A [Drosophila melanogaster]
21358061	Q9VTU3	-1.01768570313627	0.32	RhoGAP68F, isoform A [Drosophila melanogaster]
21358065	Q9W022	-0.91327529897599	0.04	CG8993 [Drosophila melanogaster]
21358069	Q9VP29	0.0594695692370728	0.75	CG7519, isoform A [Drosophila melanogaster]
21358089	Q9VRS7	-1.10640014276313	0.05	jonah 65Aiii [Drosophila melanogaster]
21358097	Q9V3W7	-0.184424571137427	0.64	SF2, isoform A [Drosophila melanogaster]
21358103	Q9VRS6	-0.208172470799276	0.58	jonah 65Aiv [Drosophila melanogaster]
21358121	Q9W350	0.147283477749636	0.77	c11.1 [Drosophila melanogaster]
17864154	A4V3Q6	-0.217700726011726	0.32	elongation factor 1alpha100E, isoform A [Drosophila melanogaster]
17864154	P05303	-0.217700726011726	0.32	elongation factor 1alpha100E, isoform A [Drosophila melanogaster]
17985987	A0A0H4XWW0	0.209536857341169	0.58	belle, isoform A [Drosophila melanogaster]
17985987	Q9VHP0	0.209536857341169	0.58	belle, isoform A [Drosophila melanogaster]
21358147	O97066	-0.107513047025097	0.8	twisted bristles roughened eye [Drosophila melanogaster]
21358169	Q9VTU8	-0.903292840029127	0.11	carbonic anhydrase 2, isoform A [Drosophila melanogaster]
18543319	Q9W4P5	0.212629452396551	0.46	vacuolar H[+] ATPase subunit AC39-1 [Drosophila melanogaster]
19920502	Q7K3E2	0.210566985939658	0.59	CG5080, isoform B [Drosophila melanogaster]
21358227	Q9VAM6	-0.353837342842106	0.44	CG1458 [Drosophila melanogaster]
21358259	Q95T12	0.342497579863567	0.5	flower, isoform A [Drosophila melanogaster]
21358265	Q8T0T9	0.592845115946329	0.53	CG13920 [Drosophila melanogaster]
21358267	Q9W0B2	-1.14470861851437	0.9	CG7970, isoform A [Drosophila melanogaster]
19922220	A0A0B4LFB3	-0.219470210410503	0.1	transport and golgi organization 7 [Drosophila melanogaster]
19922220	Q7JVI3	-0.219470210410503	0.1	transport and golgi organization 7 [Drosophila melanogaster]
21358275	Q9VFN9	-0.380314612100038	0.49	CG9922, isoform A [Drosophila melanogaster]
21358311	Q9TVP3	-0.802080878442741	0.11	jdp, isoform A [Drosophila melanogaster]
21358365	Q9VNZ3	0.377157615607755	0.77	Rpb8 [Drosophila melanogaster]
21358401	Q9VM46	1.78337605912316	0.18	CG13779 [Drosophila melanogaster]
21358413	Q9VFM9	0.554588851677637	0.51	twinfilin [Drosophila melanogaster]
21358417	Q9W380	-0.312675781649166	0.47	CG9034 [Drosophila melanogaster]
21358451	Q8T0K1	2.22954202268541	0.00365	CG2010, isoform B [Drosophila melanogaster]
19922364	Q7KN90	-0.21562774328638	0.23	Cysteinyl-tRNA synthetase [Drosophila melanogaster]
19922902	P91927	0.219198496983712	0.24	Letm1, isoform B [Drosophila melanogaster]
21358145	Q7K5K3	0.217753526532928	0.36	CG11876, isoform D [Drosophila melanogaster]
21358513	Q9VVG5	-0.724365557386573	0.14	CG7630 [Drosophila melanogaster]
21358523	Q9VAH9	0.206297436582296	0.46	integrator 11 [Drosophila melanogaster]
21711631	Q8MQS7	0.208946890271496	0.16	GH01866p [Drosophila melanogaster]
21358587	Q9VEJ3	0.199967610696589	0.91	CG5840, isoform A [Drosophila melanogaster]
21358593	O77134	-0.946701773839951	0.09	CG3321, isoform A [Drosophila melanogaster]
24583279	P23128	-0.20945336562895	0.39	maternal expression at 31B, isoform A [Drosophila melanogaster]
24638766	Q05825	0.217591435072627	0.2	ATP synthase-beta, isoform A [Drosophila melanogaster]
24638766	X2JH42	0.217591435072627	0.2	ATP synthase-beta, isoform A [Drosophila melanogaster]
21428328	Q8MT06	-3.92427267383676	0.03	AT23067p [Drosophila melanogaster]
21428558	Q7JVX3	-0.725492809722257	0.19	LD41739p [Drosophila melanogaster]
21429190	Q9VNH6	-0.157100961084729	0.66	SD04949p [Drosophila melanogaster]
21429816	Q8MSK6	0.181329764714562	0.8	GH02222p [Drosophila melanogaster]
21430344	Q7JVE9	-0.558490289359965	0.23	LP02703p [Drosophila melanogaster]
21430576	Q8MS45	0.580908208851478	0.26	RE08455p [Drosophila melanogaster]
21430884	Q8MRU8	0.297493876577167	0.49	SD22712p [Drosophila melanogaster]
21483210	Q8MR83	0.0593544878020663	0.49	AT11715p [Drosophila melanogaster]
24639109	O76902	0.216063539621612	0.39	rush hour [Drosophila melanogaster]
24641865	P06607	-0.218062167837715	0.36	yolk protein 3 [Drosophila melanogaster]
