GI number	Uniprot	log2FoldChange	Anova p-value	Description
45550393	A1Z7V9	-0.134017347971688	0.64	CG1814, isoform A [Drosophila melanogaster]
442623966	A0A0B4LFL3	-0.191034028036411	0.28	elongation factor 1 beta
442623966	O96827	-0.191034028036411	0.28	elongation factor 1 beta
45551502	Q7KVB1	-0.133413347638728	0.67	ABCB7, isoform B [Drosophila melanogaster]
442625389	M9PC99	0.178563919716185	0.42	ghost, isoform C
442629645	M9PBI9	0.209923069374231	0.31	sallimus, isoform S
442629669	Q0E8J3	0.53051471669878	0.13	zormin, isoform I
442631071	M9PBW9	0.300382564606098	0.18	rhea, isoform G
442631377	M9PF46	-0.179549420330713	0.4	CG6767, isoform G
442631429	M9PEZ7	-0.13664605267513	0.49	CG14168, isoform E
442631451	M9PF57	0.28169825009883	0.52	CG43897, isoform M
442631724	M9PI17	-0.204233052217608	0.38	CG6084, isoform D
526479864	S5PU30	-0.269888076874856	0.08	IP21842p1
481029145	M9WSU4	0.143110016560591	0.31	FI21107p1 [Drosophila melanogaster]
33636453	O02649	-0.094250325796051	0.00343	SD06594p
157908	P26270	-0.128156351490682	0.69	Mov34 [Drosophila melanogaster]
7789	P23779	0.0530770522889618	0.61	cystatin-like protein
7833	P27619	-0.00639777119815066	0.97	dynamin
7919	P13060	-0.0789513413948221	0.46	unnamed protein product
8356	P52304	-0.116409492115311	0.38	protein kinase
11176	Q01604	-0.0051068904330888	0.89	phosphoglycerate kinase
17933644	O18475	0.11924700017866	0.57	mutagen-sensitive 308 [Drosophila melanogaster]
156750	P02572	-0.0954195650786824	0.55	actin
19921306	Q9V3Z9	-0.121906164601238	0.78	CG16884 [Drosophila melanogaster]
19921802	Q7K0D8	-0.1305038950361	0.76	nucleoporin 50 [Drosophila melanogaster]
20129879	Q6NP72	0.122619286663956	0.45	CG13220, isoform A [Drosophila melanogaster]
20130365	Q9W148	-0.119298928372344	0.47	unconventional prefoldin RPB5 interactor [Drosophila melanogaster]
157478	P07487	-0.101360714959241	0.65	glyceraldehyde-3-phosphate dehydrogenase (Gadph-2) protein (EC 1.2.1.12)
21355401	A0A0B4LF54	-0.123988717275453	0.38	cytochrome P450-6a17 [Drosophila melanogaster]
21355401	Q9V770	-0.123988717275453	0.38	cytochrome P450-6a17 [Drosophila melanogaster]
21355625	Q9VN73	0.130299896798121	0.74	CG1124 [Drosophila melanogaster]
21355973	Q9VSH4	0.12818826916949	0.67	CG7185, isoform A [Drosophila melanogaster]
158709	P19334	0.0659975587742401	0.7	trp protein
158739	Q24560	0.0337268745581239	0.96	beta-1 tubulin
21356787	Q9VGF5	-0.114770187246075	0.67	transport and golgi organization 9 [Drosophila melanogaster]
158743	P61857	-0.00861313030470803	0.95	beta-2 tubulin
433083	P20228	-0.0549664592179286	0.77	glutamic acid decarboxylase
21358401	Q9VM46	0.11826288161982	0.67	CG13779 [Drosophila melanogaster]
21358523	Q9VAH9	0.124470737320152	0.4	integrator 11 [Drosophila melanogaster]
433474	P49455	0.0219703998356056	0.73	protein 33-specific exons
24581916	Q9VMR9	0.117569596381176	0.57	CG14022 [Drosophila melanogaster]
441286	P08928	0.00927781358801065	0.89	unnamed protein product
443597	P52029	0.0757273261632452	0.51	glucosephosphate isomerase
24585516	Q9VII9	0.125530882083859	0.63	CG31673 [Drosophila melanogaster]
24640251	Q9W3U9	0.118438096116873	0.73	CG14434 [Drosophila melanogaster]
531500	Q03427	-0.0934186969301062	0.41	nuclear lamin C protein
552101	NA	0.120533665307489	0.51	myosin heavy-chain a, partial
924933	P54351	0.0439239563949021	0.65	N-ethylmaleimide sensitive fusion protein-2
1027513	P54358	-0.0421254756726766	0.84	DNA polymerase delta
24650009	Q9VBT2	-0.124727811474156	0.84	CG11893 [Drosophila melanogaster]
1168232	P41572	-0.12176896328766	0.28	RecName: Full=6-phosphogluconate dehydrogenase, decarboxylating
1335783	Q9VXF1	0.0149503414659716	0.82	CnnA14D(I)
1490236	Q24439	-0.0350469470992008	0.68	oligomycin sensitivity conferring protein precursor
85724756	P83102	0.120521286601896	0.75	Dyrk3, isoform A [Drosophila melanogaster]
1699220	Q9TWZ1	0.0482551686072212	0.71	D-ERp60=protein disulphide isomerase isoform/multifunctional endoplasmic reticulum luminal polypeptide [Drosophila melanogaster, Peptide, 489 aa]
1857954	P91944	0.0180339228302616	0.93	elongation factor 1 alpha-like factor
209945900	Q23973	-0.115477217419936	0.65	matrimony [Drosophila melanogaster]
221329926	Q9VY47	-0.126345733865413	0.74	CG42271, isoform C [Drosophila melanogaster]
1923274	A1Z8P9	-0.0154852474974186	0.82	Tpr homolog
1944534	Q9VQG4	-0.111748357652455	0.41	colt
260310400	C9QP47	0.121746496480193	0.57	FI12001p [Drosophila melanogaster]
2326408	O46096	-0.0726844539014832	0.1	EG:87B1.3
2996202	O61613	-0.00745580491904723	0.99	myristoyl-CoA: protein N-myristoyl transferase
3108349	NA	-0.12919906367072	0.3	pyruvate kinase
3337433	Q7KN62	-0.0754901995842635	0.28	transitional endoplasmic reticulum ATPase TER94
386764340	Q9VYH8	-0.123031471661354	0.91	CG15721 [Drosophila melanogaster]
442614855	M9PDJ5	-0.132028393683784	0.62	Hr4, isoform I [Drosophila melanogaster]
3387808	Q9V6K1	0.0721497857558354	0.49	tripeptidyl peptidase II
442632043	M9PF27	-0.121620811123419	0.87	Wbp2 ortholog, isoform D [Drosophila melanogaster]
442633249	M9PCX4	0.130584109810144	0.52	CG3961, isoform E [Drosophila melanogaster]
3820911	P20477	0.0872863971675793	0.58	glutamine synthetase I
4512034	Q9XYM1	-0.041222662726513	0.78	aspartyl tRNA synthetase
4837636	Q9XZU1	0.0865876849960907	0.5	CAS protein
5107100	P08171	-0.070389327891398	0.5	esterase 6
5731771	Q9U1K3	-0.0651327117502311	0.72	globin
19920464	Q9VPQ2	-0.105709441171115	0.39	CG4164 [Drosophila melanogaster]
19923002	M9ND19	-0.108059745857453	0.63	UDP-galactose 4'-epimerase, isoform A [Drosophila melanogaster]
19923002	Q9W0P5	-0.108059745857453	0.63	UDP-galactose 4'-epimerase, isoform A [Drosophila melanogaster]
6063416	Q9U916	-0.0752881273042371	0.49	calreticulin
20130319	Q9W1H6	-0.113008961829186	0.83	CG5597 [Drosophila melanogaster]
6851385	Q9VV36	-0.0388192488905282	0.78	retinin
7109190	Q9NHF8	-0.0936350721112301	0.73	gag protein
7141239	Q9VCK0	-0.123735368422245	0.68	eukaryotic translation initiation factor 3 p66 subunit
21355331	Q9VSZ1	-0.119052671643763	0.52	CG3529, isoform B [Drosophila melanogaster]
21356931	Q9VV87	-0.106520323651042	0.8	baldspot, isoform A [Drosophila melanogaster]
21357215	Q9VV49	-0.108566357219364	0.61	CG4753, isoform B [Drosophila melanogaster]
7271162	Q9NFN9	-0.0972972013549149	0.39	putative Sec23 protein
21357907	Q9VF20	-0.0986842748594068	0.87	heavy metal tolerance factor 1 [Drosophila melanogaster]
7739653	Q9NH72	0.0201778819376303	0.84	rasputin
8250173	Q9NFX2	-0.0741908980512541	0.51	iron regulatory protein 1B
24584738	Q9VJH2	0.114846324995766	0.65	CG31739, isoform A [Drosophila melanogaster]
10121901	P22464	-0.0303736490435189	0.8	annexin B9a
10697246	Q9GUB1	0.00780258819619263	0.9	phospholipase A2 activating protein homolog
24645175	Q9VHL4	0.108934371553164	0.6	ionotropic receptor 85a [Drosophila melanogaster]
24645865	A0A1B3Q3N5	-0.115908968146154	0.69	ribosomal protein S25, isoform A [Drosophila melanogaster]
24645865	P48588	-0.115908968146154	0.69	ribosomal protein S25, isoform A [Drosophila melanogaster]
24654224	A1ZAI8	-0.10546050750802	0.64	CG15617 [Drosophila melanogaster]
12006785	Q9VUY9	0.0135465318379479	0.84	phosphoglucomutase
24663365	Q9VTZ6	-0.112422532400979	0.85	CG10688 [Drosophila melanogaster]
14029388	Q968K4	0.0726037489568399	0.97	MMS19
24762671	Q9W149	0.104943704914043	0.85	CG11414 [Drosophila melanogaster]
14571519	Q8IN43	-0.0938281081238286	0.57	stress-inducible humoral factor Turandot C
15150407	Q961S9	0.0948591863414412	0.57	SD01502p
28574007	B7FNJ7	0.11544553401223	0.59	hepatocyte growth factor regulated tyrosine kinase substrate, isoform C [Drosophila melanogaster]
28574007	Q960X8	0.11544553401223	0.59	hepatocyte growth factor regulated tyrosine kinase substrate, isoform C [Drosophila melanogaster]
41058189	Q6NN20	0.11607163216741	0.47	RE09736p [Drosophila melanogaster]
60593112	Q5BN20	-0.115027849703832	0.67	ORF2 [Drosophila melanogaster]
15291353	NA	-0.106765848873065	0.64	GH17893p
15291597	NA	-0.117651588654273	0.34	GM14215p
161077224	A8DYI2	0.114030582976667	0.72	CG30118, isoform C [Drosophila melanogaster]
15292509	Q960E6	0.0419417630733083	0.57	SD04748p
189214216	B3G0T0	-0.115966018048325	0.55	Fmr1 [Drosophila melanogaster]
201065563	B5RIK2	0.11150831521699	0.56	FI02890p [Drosophila melanogaster]
221500419	Q9VRG5	-0.101538026462062	0.77	CG1801 [Drosophila melanogaster]
16182654	Q95U46	0.0677446066358343	0.55	GH07925p
16767852	Q7KML2	-0.0780025120012732	0.6	GH01266p
17136240	P17210	-0.0136104315186531	0.98	kinesin heavy chain
17136716	P13677	-0.133025418630783	0.56	inactivation no afterpotential C
386763412	H9XVM6	-0.116193017504523	0.5	Crk, isoform E [Drosophila melanogaster]
442616878	M9PHI8	-0.113177454572301	0.74	CG42450, isoform B [Drosophila melanogaster]
442619721	Q01617	0.116562685111567	0.54	couch potato, isoform S [Drosophila melanogaster]
17136938	M9PBN7	-0.0753536820033687	0.61	capping protein beta, isoform A
17136938	P48603	-0.0753536820033687	0.61	capping protein beta, isoform A
17136982	Q9VA56	0.0401759224545626	0.81	tropomodulin, isoform B
157032	Q02910	0.0931094043914815	0.71	calcium-binding protein [Drosophila melanogaster]
17136984	Q9VMD9	-0.0653262478779435	0.59	tiggrin
17136984	X2JDD7	-0.0653262478779435	0.59	tiggrin
17136998	P52295	-0.0918736912188124	0.55	pendulin
896260	V9H007	-0.0931094043914815	0.49	unknown [Drosophila melanogaster]
3342458	O76511	-0.0985157406410686	0.81	thymidylate synthase [Drosophila melanogaster]
7021482	Q9NHD7	-0.0939761482090138	0.93	secretory carrier membrane protein [Drosophila melanogaster]
17137072	A0A0B4LFJ1	-0.0865367504679953	0.63	CG5210
17137072	Q23997	-0.0865367504679953	0.63	CG5210
17137106	P21914	-0.0588936890535686	0.39	succinate dehydrogenase B
17137134	Q24400	-0.054765803430892	0.8	muscle LIM protein at 84B, isoform A
17137186	M9PD26	-0.00406966430904696	0.97	cytochrome b5-related, isoform A
17137186	P19967	-0.00406966430904696	0.97	cytochrome b5-related, isoform A
17136442	Q9V9W7	-0.0924462487645951	0.95	rough deal [Drosophila melanogaster]
17136790	P17917	-0.0951572330403401	0.68	mutagen-sensitive 209, isoform A [Drosophila melanogaster]
17137228	P84029	0.0604052393187757	0.46	cytochrome c proximal
17137228	X2J6D4	0.0604052393187757	0.46	cytochrome c proximal
17137252	Q9VMV5	0.0885366746016572	0.7	viking, isoform A
17647155	Q7KLE5	-0.0987339535853596	0.65	amphiphysin, isoform A [Drosophila melanogaster]
17137288	Q94523	0.0817431494415365	0.48	succinate dehydrogenase A, isoform A
17137302	A0A0B4KFT0	-0.079434467494405	0.61	cytochrome c oxidase subunit Va, isoform A
17137302	Q94514	-0.079434467494405	0.61	cytochrome c oxidase subunit Va, isoform A
17137450	M9PG62	-0.068037520716222	0.55	regulatory particle non-ATPase 3, isoform A
17137450	P25161	-0.068037520716222	0.55	regulatory particle non-ATPase 3, isoform A
19528335	Q9I7K0	-0.091991896271575	0.93	LD21358p [Drosophila melanogaster]
21355911	Q9VHA8	0.0935028973408657	0.96	P58IPK [Drosophila melanogaster]
21356765	Q9VS47	0.0965943982387919	0.64	CG8602, isoform A [Drosophila melanogaster]
17137564	Q9VCV4	0.00815084112086426	0.93	iron regulatory protein 1A
17137626	O97477	-0.0682347357524522	0.47	inos
17137738	Q7KMQ0	-0.0880561766651961	0.64	regulatory particle triple-A ATPase 1
17530801	P54357	-0.0859732231098529	0.97	myosin light chain cytoplasmic, isoform A
24640767	Q9W373	-0.0972972013549149	0.59	CG12119 [Drosophila melanogaster]
24641266	Q9VZ00	-0.101445263559546	0.8	CG1737 [Drosophila melanogaster]
24641317	Q9VYX8	-0.0923769921999364	0.67	CG1572, isoform A [Drosophila melanogaster]
17647183	Q24253	-0.0835866302729748	0.84	beta adaptin
17647245	Q7KKI0	0.0262315415731795	0.81	T-complex chaperonin 5, isoform A
17647429	O61604	0.0510741845942694	0.7	fimbrin, isoform A
24648089	A0A0B4KHD3	-0.0931094043914815	0.89	mitochondrial pyruvate carrier, isoform B [Drosophila melanogaster]
24648089	Q7KSC4	-0.0931094043914815	0.89	mitochondrial pyruvate carrier, isoform B [Drosophila melanogaster]
17647519	P02517	-0.0900254542684416	0.94	heat shock protein 26
17647519	X2JGG6	-0.0900254542684416	0.94	heat shock protein 26
24650873	Q9VAT1	0.103093492964104	0.56	CG1647, isoform A [Drosophila melanogaster]
24654215	D6W4V4	0.0880561766651961	0.86	picot, isoform B [Drosophila melanogaster]
24654215	Q9V7S5	0.0880561766651961	0.86	picot, isoform B [Drosophila melanogaster]
24657102	Q9VZJ8	-0.100028818331272	0.57	CG11594, isoform A [Drosophila melanogaster]
17647809	P52034	0.0484985176911901	0.64	phosphofructokinase, isoform A
17736973	Q9V3I2	0.0253717897083116	0.97	Rab5, isoform E
17737405	I0DHK3	-0.070389327891398	0.41	proteasome 35kD subunit
17737405	P12881	-0.070389327891398	0.41	proteasome 35kD subunit
17737513	Q9V3Y4	-0.106915203916512	0.77	mitochondrial carrier homolog 1, isoform A
17737667	M9PD14	0.0461701814329259	0.7	flightin, isoform A
17737667	P35554	0.0461701814329259	0.7	flightin, isoform A
28574962	Q8MZI3	-0.0995356735509144	0.96	CG10077, isoform A [Drosophila melanogaster]
17737759	Q9VN44	0.0425918767244681	0.57	karyopherin beta 3, isoform A
17737923	P20432	0.09515723304034	0.62	glutathione S transferase D1, isoform A
40364985	Q6SAH0	0.0955776599822312	0.49	epidermal growth factor receptor [Drosophila melanogaster]
41615522	NA	-0.0972218077126679	0.78	TPA_inf: HDC00910 [Drosophila melanogaster]
45549100	O76454	-0.0929664996277681	0.45	pterin-4a-carbinolamine dehydratase [Drosophila melanogaster]
17738051	P06002	0.0399664073176446	0.78	neither inactivation nor afterpotential E
45552599	A1Z8V5	0.0914230277635946	0.69	CG13168, isoform C [Drosophila melanogaster]
17738151	Q9V3V6	-0.0109711178210031	0.96	Tat-binding protein-1
17862750	Q9VMA3	0.0360692547075217	0.99	LD47924p
17864148	Q8I0G5	-0.0126000367796335	0.97	gamma-coatomer protein, isoform A
17864358	A1Z9E3	0	0.81	elongation factor Tu mitochondrial, isoform A
17864392	Q9VSD6	-0.027866793432944	0.65	moleskin
211938529	B6IDL4	-0.0948235462015935	0.81	FI03638p [Drosophila melanogaster]
213515580	B7ZWP7	0.104023064543228	0.54	RH14172p [Drosophila melanogaster]
17864468	M9PBZ9	0.0443941193584534	0.87	eukaryotic initiation factor 4E, isoform B
17864468	P48598	0.0443941193584534	0.87	eukaryotic initiation factor 4E, isoform B
17865831	M9ND27	-0.0922585078519885	0.7	turandot M, isoform A
17865831	Q9VMR8	-0.0922585078519885	0.7	turandot M, isoform A
329458961	I6LTT5	-0.102569733640548	0.95	odorant receptor 35a [Drosophila melanogaster]
17933672	P18432	0.073730388533372	0.63	myosin light chain 2, isoform A
386767824	A0A0B4K859	0.103081400319083	0.57	CG8771, isoform C [Drosophila melanogaster]
17933708	Q9V3A8	0.0540398397128891	0.71	ergic53, isoform A
17944461	Q8SZM6	-0.0660891904577725	0.6	RH03361p
17945503	Q8SZ19	0.0160004786937152	0.83	RE23388p
8799	P16163	0.0835233555622835	0.72	urate oxidase [Drosophila melanogaster]
157166	P33270	0.0840642647884745	0.72	cytochrome P-450 [Drosophila melanogaster]
17946601	Q8SY88	0.00628626284743114	0.85	RH23043p
17975545	B6IDW7	-0.092480916016964	0.45	actin 88F
18447513	Q8SXY3	0.0690416444296514	0.81	RE62710p
18543319	Q9W4P5	-0.034215715337913	0.8	vacuolar H[+] ATPase subunit AC39-1
6572149	Q9U1I5	-0.087601684770495	0.73	serine protease inhibitor (serpin-4) [Drosophila melanogaster]
18858119	Q9W3Y3	0.0916304754655683	0.87	CG3226
17136284	P10105	-0.0789170572242214	0.72	labial, isoform A [Drosophila melanogaster]
18858175	Q9W392	0.0198721467116149	0.96	CG7033
18859631	A0A0B4LGS0	-0.00822050680496853	0.86	amylase proximal
18859631	P08144	-0.00822050680496853	0.86	amylase proximal
18860063	Q9V405	-0.112397824487964	0.12	regulatory particle triple-A ATPase 3
18860083	Q9I7S8	-0.0368367681803714	0.67	ade5, isoform A
18921139	Q9W3L4	0.133025418630783	0.36	CG2233, isoform A
18921171	Q9VY87	-0.00705475753395046	0.97	cathepsin B1, isoform A
19527547	Q27331	0.0387323944887146	0.86	RE30552p
18859765	Q9VYT0	0.0781766515951817	0.52	CG15739, isoform A [Drosophila melanogaster]
19920834	Q9VMC6	-0.0790715709911988	0.7	CG9547 [Drosophila melanogaster]
19920836	Q9VMB6	-0.0901978089715781	0.85	equilibrative nucleoside transporter 2 [Drosophila melanogaster]
19528409	Q8SXK8	0.0388192488905282	0.94	RE11224p
19920594	Q9VQF7	0.0400774393753351	0.76	CG9894, isoform B
19920676	Q9Y119	0.0286400480439013	0.89	Trehalose-6-phosphate synthase 1
19920794	Q9VMI3	0.0517013069866212	0.72	CG9140
19921326	Q9V3Y7	-0.0207585601667973	0.91	CG15293
21357465	Q9VW19	0.0845713333773717	0.71	CG9372 [Drosophila melanogaster]
21358227	Q9VAM6	0.0752881273042372	0.59	CG1458 [Drosophila melanogaster]
21483482	Q8MR05	-0.0877045999506771	0.66	LD48009p [Drosophila melanogaster]
19921566	Q9VIQ8	-0.0188590272513159	0.89	cytochrome c oxidase subunit IV, isoform A
24583743	Q9VKE7	0.0862557333504191	0.92	CG14933, isoform A [Drosophila melanogaster]
24586297	Q7JWD3	0.0892673380970873	0.73	CG1598 [Drosophila melanogaster]
19921864	Q9V521	-0.0920605529887678	0.71	prophenoloxidase 45
19921944	Q7KN97	-0.0773489102862526	0.3	CG1516, isoform E
24641198	B5RIS4	0.0843162859334753	0.61	GTP-binding protein [Drosophila melanogaster]
24641198	Q9U5L1	0.0843162859334753	0.61	GTP-binding protein [Drosophila melanogaster]
19922206	Q7K2G1	-0.0630786826233802	0.91	CG13349, isoform A
24647605	Q9VEN3	-0.0855180711860571	0.7	germinal centre kinase III [Drosophila melanogaster]
19922364	Q7KN90	0.0400980686075584	0.73	Cysteinyl-tRNA synthetase
19922458	E2QCG7	0.0693737030406619	0.66	eIF3-S9, isoform B
19922458	Q0E940	0.0693737030406619	0.66	eIF3-S9, isoform B
24655662	A1ZBK7	0.0813675508519896	0.79	crammer [Drosophila melanogaster]
19922556	Q7K3D4	-0.0378020327123844	0.9	CG5482
20129257	Q9VMI5	0.0597062461242676	0.82	CG9135, isoform A
20129309	Q9VM18	0.0107264065930583	0.99	CG5177, isoform A
41617048	NA	0.085729874025884	0.73	TPA_inf: HDC06110 [Drosophila melanogaster]
20129315	Q9VM14	0.0711123021189504	0.67	CG5261, isoform B
45550736	Q9VGS3	-0.0861792230803442	0.94	succinate dehydrogenase C, isoform A [Drosophila melanogaster]
85725182	NA	-0.0870451046405656	0.89	CG4174, isoform C [Drosophila melanogaster]
85726431	Q4V619	-0.0785334025466896	0.84	CG13163 [Drosophila melanogaster]
219990721	B8A3Z5	-0.0833283835988961	0.71	MIP02464p [Drosophila melanogaster]
20129775	Q0E9F9	0.0304448703819131	0.8	CG2915, isoform A
20129971	Q7JR58	-0.11073109491999	0.56	CG6543, isoform A
281363229	NA	-0.0841969663232531	0.54	no extended memory, isoform F [Drosophila melanogaster]
20130025	Q7K569	-0.0870405684415617	0.56	glycerophosphate oxidase-1, isoform C
20130199	Q9W2M4	0.00774395332700905	0.92	CG10527
20130249	Q9W227	-0.00996111005020147	0.96	CG2852
158214	P04388	-0.0766212816029125	0.94	Dras2 protein [Drosophila melanogaster]
20130415	Q9W0J9	-0.126072942973531	0.45	CG9119
1498252	P98081	-0.0773333584452653	0.98	tyrosine kinase substrate [Drosophila melanogaster]
20151901	Q8T3L2	-0.107423582981227	0.5	SD01527p
2625056	O17444	-0.0769027944499067	0.64	vesicular acetylcholine transporter [Drosophila melanogaster]
2950374	O46036	-0.0774045036856066	0.83	C-terminal binding protein [Drosophila melanogaster]
20428641	Q9V3U6	0.0341482224118456	0.83	26-29kD-proteinase
20908094	NA	0.115477217419936	0.74	TPA_exp: TITIN
21355325	Q9XZ32	0.113553507158572	0.62	CG10254, isoform A
21355439	Q9VCK6	-0.0829485712016005	0.61	CG10184
21355577	Q95U34	0.0326661889203221	0.72	galactokinase, isoform B
13936316	Q8IN44	-0.0695373787477428	0.92	Turandot A [Drosophila melanogaster]
21355629	C0MJU2	0.0104669990510689	0.93	proteasome beta3 subunit
21355629	Q9XYN7	0.0104669990510689	0.93	proteasome beta3 subunit
21355683	Q9VSP9	-0.0303736490435189	0.96	CG5804
21355917	Q9VZI1	0.0395961743457948	0.79	Chd64, isoform B
21356081	Q9VN86	-0.0698648068745716	0.65	CG2604, isoform A
21356183	Q9I7J0	0.0852023225368853	0.77	CG5023, isoform A
21356361	Q9VGW7	-0.127235188296108	0.84	arginine methyltransferase 1
21356377	Q9VDT1	-0.0719045545737237	0.65	Arc42
21356539	Q9VGP4	-0.120602249597803	0.17	Ranbp9
17864298	D2NUK9	0.0711610289212389	0.79	hoi-polloi, isoform A [Drosophila melanogaster]
17864298	Q9U3Z7	0.0711610289212389	0.79	hoi-polloi, isoform A [Drosophila melanogaster]
21356737	Q9VBP6	-0.0466932354480415	0.67	succinic semialdehyde dehydrogenase, isoform A
17933694	Q7K4Q9	-0.0721497857558354	0.73	HMG coenzyme A synthase, isoform A [Drosophila melanogaster]
21356859	Q9VW54	-0.124328135002202	0.15	regulatory particle non-ATPase 1
19921920	B5RJ76	0.0736855481330175	0.71	updo, isoform A [Drosophila melanogaster]
19921920	Q9V595	0.0736855481330175	0.71	updo, isoform A [Drosophila melanogaster]
21357069	Q9VG82	-0.0418201756946271	0.94	Cyp9f2
19922526	Q7KK90	0.0801703486839834	0.5	glutathione S transferase E1 [Drosophila melanogaster]
21357605	Q7KMM4	0.112383416556025	0.49	CG14476, isoform B
21355187	Q9VCC0	-0.082462160191973	0.82	CHORD [Drosophila melanogaster]
21357721	Q9VB05	0.034215715337913	0.95	ALG-2 interacting protein X
21357739	Q9VAY2	-0.0431202163698201	0.72	glycoprotein 93
21357875	Q9VFF0	-0.119909463735197	0.44	CG3731, isoform B
21357927	Q9VEY5	-0.103386789238852	0.56	CG5903
21358201	Q9VFQ9	-0.108041673879438	0.46	dipeptidase B, isoform A
21358499	Q9VVL7	-0.0480471744071088	0.66	CG7430, isoform A
24586597	A1Z7F2	0.070516780079377	0.7	maltase A7 [Drosophila melanogaster]
21406656	Q24251	0.0569023912344769	0.91	RH59211p
24647182	Q9VF56	0.0646656516959445	0.56	CG5205 [Drosophila melanogaster]
24649293	P51023	0.073657041725309	0.63	pointed, isoform D [Drosophila melanogaster]
21483306	Q8MR56	0.103201990748684	0.77	GH18178p
24653025	A1Z8Z3	-0.0717906830680101	0.81	cuticular protein 49Ag [Drosophila melanogaster]
24658920	Q9VRS0	-0.0754522284294654	0.67	alpha Karyopherin-4 [Drosophila melanogaster]
21483324	A1ZAX1	-0.0136104315186531	0.98	GH21728p
21483368	Q24046	0.0643346417521238	0.73	LD02379p
24762736	Q8MMD2	-0.0798533076892147	0.81	epidermal growth factor receptor pathway substrate clone 15, isoform B [Drosophila melanogaster]
28572062	Q961Q8	-0.0740284182310579	0.99	CG10562 [Drosophila melanogaster]
28573189	Q95U30	-0.0771996319978654	0.8	alpha-Esterase-5, isoform A [Drosophila melanogaster]
21686985	Q7K0B6	-0.0498485494505615	0.95	glutathione S transferase T1
22026816	Q9U915	0.00761318410987527	0.93	adenylate kinase-2
24580914	P15007	-0.108934371553164	0.19	enolase, isoform B
24581010	A4UZZ4	-0.0813001021018482	0.53	glycogen phosphorylase, isoform A
24581010	Q9XTL9	-0.0813001021018482	0.53	glycogen phosphorylase, isoform A
24581345	Q9VQL6	-0.118644496498619	0.57	v(2)k05816, isoform A
24581952	Q27268	0.0138057995250304	0.77	helicase at 25E, isoform A
24582196	Q9VMF0	0.126661964102508	0.58	CG9498
24583049	Q9VLB7	-0.0855180711860571	0.55	GDP dissociation inhibitor, isoform A
108743771	Q1EBY4	0.0787119760140408	0.64	IP15231p [Drosophila melanogaster]
116812081	Q9VLP9	-0.0687127500840142	0.96	CG7840 [Drosophila melanogaster]
24583150	Q9VL78	-0.0935741153121975	0.49	FK506-binding protein FKBP59
24583150	X2J5E8	-0.0935741153121975	0.49	FK506-binding protein FKBP59
24583343	Q9VKZ8	-0.0687127500840142	0.6	CG5384, isoform A
161084440	Q9VVC3	-0.082462160191973	0.76	cuticular protein 73D [Drosophila melanogaster]
221458445	Q9VD14	0.0726374991078563	0.76	CG13850, isoform A [Drosophila melanogaster]
256599230	C8AXY2	0.0615752791209535	0.7	JHEH1 [Drosophila melanogaster]
281361403	Q95RX5	0.0759381305397343	0.64	CG11984, isoform D [Drosophila melanogaster]
24583414	Q9VKW5	-0.0592392033746761	0.57	CG5355
24583992	M9PD18	0.0532420212769795	0.81	vacuolar H[+] ATPase subunit 68-1, isoform A
24583992	P48602	0.0532420212769795	0.81	vacuolar H[+] ATPase subunit 68-1, isoform A
24584673	Q9V3J1	0.0147970019280805	0.86	vacuolar H[+]-ATPase SFD subunit, isoform B
385454	Q08473	-0.0535155093270017	0.71	SqdA [Drosophila melanogaster]
1002909	Q10714	-0.0582986405646671	0.91	putative metalloprotease; Method: conceptual translation supplied by author [Drosophila melanogaster]
7799409	C7DZL4	-0.0612001564367374	0.99	NADH dehydrogenase subunit 5 [Drosophila melanogaster]
16648108	Q95T90	-0.0463929054844511	0.76	GH12222p [Drosophila melanogaster]
17136902	P12370	-0.0564780335002542	0.72	cAMP-dependent protein kinase 1, isoform D [Drosophila melanogaster]
24584810	NA	-0.123382415505282	0.34	cytoplasmic linker protein 190, isoform C
24584835	Q9VJD4	0.00302135197523691	0.81	small glutamine-rich tetratricopeptide containing protein, isoform A
24585531	Q9VII1	-0.0695808688952407	0.68	CG9336, isoform A
24585660	Q9VIC9	0.0749847150250711	0.64	CG8665
17933556	P34082	-0.0608822421470224	0.83	fasciclin 2, isoform A [Drosophila melanogaster]
24585673	P84051	0.0149503414659716	0.91	histone H2A
24585803	A0A0B4LES3	-0.0136965747802391	0.87	CG3107, isoform A
24585803	Q9V9E3	-0.0136965747802391	0.87	CG3107, isoform A
24586460	Q7JV23	-0.0331668639351993	0.71	Acetyl-CoA carboxylase, isoform B
19921094	Q95TN4	-0.0552295207203922	0.96	CG7456 [Drosophila melanogaster]
19921772	Q7K3W2	-0.0590275756520487	0.77	CG8728 [Drosophila melanogaster]
24638766	Q05825	0.0389189892923024	0.75	ATP synthase-beta, isoform A
24638766	X2JH42	0.0389189892923024	0.75	ATP synthase-beta, isoform A
24638876	Q7KW39	-0.0913227849174671	0.51	CG17896, isoform B
20129425	Q9VL01	-0.0553885698665322	0.78	CG5390 [Drosophila melanogaster]
20130317	Q9W1I7	0.0576324633211035	0.66	CG5554 [Drosophila melanogaster]
21355319	Q9VRJ4	0.0505887097128979	0.91	CG10672 [Drosophila melanogaster]
24640005	Q9W457	-0.038553240769393	0.69	CG3011, isoform A
24640124	Q9W401	0.0352676349722807	0.65	knockdown, isoform B
